0,07:17,13,drinks
0,07:17,15,fruit
0,07:17,16,dairy
0,07:17,17,spices
0,07:18,2,dairy
0,07:18,4,fruit
0,07:18,9,drinks
0,07:18,11,checkout
0,07:18,12,fruit
0,07:18,13,drinks
0,07:18,15,fruit
0,07:18,16,dairy
0,07:18,17,spices
0,07:18,18,fruit
0,07:19,2,dairy
0,07:19,4,dairy
0,07:19,9,fruit
0,07:19,12,spices
0,07:19,13,drinks
0,07:19,15,checkout
0,07:19,16,drinks
0,07:19,17,dairy
0,07:19,18,fruit
0,07:19,19,fruit
0,07:20,2,dairy
0,07:20,4,dairy
0,07:20,9,checkout
0,07:20,12,spices
0,07:20,13,drinks
0,07:20,16,checkout
0,07:20,17,dairy
0,07:20,18,fruit
0,07:20,19,fruit
0,07:20,20,fruit
0,07:21,2,dairy
0,07:21,4,dairy
0,07:21,12,spices
0,07:21,13,checkout
0,07:21,17,dairy
0,07:21,18,fruit
0,07:21,19,fruit
0,07:21,20,dairy
0,07:21,21,dairy
0,07:22,2,drinks
0,07:22,4,dairy
0,07:22,12,dairy
0,07:22,17,dairy
0,07:22,18,drinks
0,07:22,19,checkout
0,07:22,20,spices
0,07:22,21,fruit
0,07:22,22,drinks
0,07:23,2,drinks
0,07:23,4,dairy
0,07:23,12,dairy
0,07:23,17,checkout
0,07:23,18,drinks
0,07:23,20,spices
0,07:23,21,dairy
0,07:23,22,drinks
0,07:23,23,fruit
0,07:24,2,drinks
0,07:24,4,spices
0,07:24,12,dairy
0,07:24,18,checkout
0,07:24,20,spices
0,07:24,21,spices
0,07:24,22,checkout
0,07:24,23,drinks
0,07:24,24,fruit
0,07:25,2,drinks
0,07:25,4,checkout
0,07:25,12,dairy
0,07:25,20,checkout
0,07:25,21,dairy
0,07:25,23,drinks
0,07:25,24,fruit
0,07:25,25,dairy
0,07:26,2,checkout
0,07:26,12,dairy
0,07:26,21,dairy
0,07:26,23,drinks
0,07:26,24,spices
0,07:26,25,dairy
0,07:26,26,drinks
0,07:27,12,dairy
0,07:27,21,dairy
0,07:27,23,spices
0,07:27,24,spices
0,07:27,25,dairy
0,07:27,26,checkout
0,07:27,27,fruit
0,07:28,12,dairy
0,07:28,21,dairy
0,07:28,23,spices
0,07:28,24,spices
0,07:28,25,dairy
0,07:28,27,checkout
0,07:28,28,spices
0,07:29,12,dairy
0,07:29,21,dairy
0,07:29,23,spices
0,07:29,24,spices
0,07:29,25,checkout
0,07:29,28,spices
0,07:29,29,fruit
0,07:30,12,dairy
0,07:30,21,dairy
0,07:30,23,checkout
0,07:30,24,checkout
0,07:30,28,drinks
0,07:30,29,drinks
0,07:30,30,drinks
0,07:31,12,spices
0,07:31,21,dairy
0,07:31,24,checkout
0,07:31,28,drinks
0,07:31,29,drinks
0,07:31,30,drinks
0,07:31,31,drinks
0,07:32,12,drinks
0,07:32,21,dairy
0,07:32,28,checkout
0,07:32,29,fruit
0,07:32,30,drinks
0,07:32,31,drinks
0,07:32,32,drinks
0,07:33,12,spices
0,07:33,21,dairy
0,07:33,29,fruit
0,07:33,30,drinks
0,07:33,31,checkout
0,07:33,32,drinks
0,07:33,33,fruit
0,07:34,12,spices
0,07:34,21,dairy
0,07:34,29,fruit
0,07:34,30,checkout
0,07:34,32,drinks
0,07:34,33,checkout
0,07:34,34,fruit
0,07:35,12,spices
0,07:35,21,dairy
0,07:35,29,fruit
0,07:35,32,drinks
0,07:35,34,spices
0,07:35,35,dairy
0,07:36,12,spices
0,07:36,21,dairy
0,07:36,29,dairy
0,07:36,32,drinks
0,07:36,34,fruit
0,07:36,35,checkout
0,07:36,36,dairy
0,07:37,12,spices
0,07:37,21,dairy
0,07:37,29,fruit
0,07:37,32,drinks
0,07:37,34,checkout
0,07:37,36,checkout
0,07:37,37,fruit
0,07:38,12,spices
0,07:38,21,dairy
0,07:38,29,fruit
0,07:38,32,drinks
0,07:38,36,checkout
0,07:38,37,fruit
0,07:38,38,dairy
0,07:39,12,spices
0,07:39,21,dairy
0,07:39,29,drinks
0,07:39,32,checkout
0,07:39,37,checkout
0,07:39,38,drinks
0,07:39,39,dairy
0,07:40,12,spices
0,07:40,21,dairy
0,07:40,29,drinks
0,07:40,37,checkout
0,07:40,38,drinks
0,07:40,39,dairy
0,07:40,40,spices
0,07:41,12,fruit
0,07:41,21,dairy
0,07:41,29,fruit
0,07:41,38,drinks
0,07:41,39,dairy
0,07:41,40,checkout
0,07:41,41,fruit
0,07:42,12,fruit
0,07:42,21,spices
0,07:42,29,checkout
0,07:42,38,spices
0,07:42,39,dairy
0,07:42,41,fruit
0,07:42,42,spices
0,07:43,12,checkout
0,07:43,21,spices
0,07:43,38,checkout
0,07:43,39,fruit
0,07:43,41,fruit
0,07:43,42,drinks
0,07:43,43,dairy
0,07:44,21,fruit
0,07:44,39,fruit
0,07:44,41,dairy
0,07:44,42,drinks
0,07:44,43,spices
0,07:44,44,dairy
0,07:45,21,fruit
0,07:45,39,checkout
0,07:45,41,drinks
0,07:45,42,drinks
0,07:45,43,spices
0,07:45,44,dairy
0,07:45,45,spices
0,07:46,21,fruit
0,07:46,41,drinks
0,07:46,42,checkout
0,07:46,43,spices
0,07:46,44,dairy
0,07:46,45,checkout
0,07:46,46,spices
0,07:47,21,fruit
0,07:47,41,spices
0,07:47,43,fruit
0,07:47,44,checkout
0,07:47,46,drinks
0,07:47,47,dairy
0,07:48,21,fruit
0,07:48,41,dairy
0,07:48,43,dairy
0,07:48,46,checkout
0,07:48,47,dairy
0,07:48,48,fruit
0,07:49,21,fruit
0,07:49,41,dairy
0,07:49,43,fruit
0,07:49,47,checkout
0,07:49,48,fruit
0,07:49,49,dairy
0,07:50,21,checkout
0,07:50,41,dairy
0,07:50,43,checkout
0,07:50,48,checkout
0,07:50,49,dairy
0,07:50,50,fruit
0,07:51,41,dairy
0,07:51,48,checkout
0,07:51,49,dairy
0,07:51,50,fruit
0,07:51,51,fruit
0,07:52,41,spices
0,07:52,49,dairy
0,07:52,50,fruit
0,07:52,51,checkout
0,07:52,52,spices
0,07:53,41,spices
0,07:53,49,dairy
0,07:53,50,fruit
0,07:53,52,dairy
0,07:53,53,drinks
0,07:54,41,checkout
0,07:54,49,dairy
0,07:54,50,fruit
0,07:54,52,dairy
0,07:54,53,checkout
0,07:54,54,spices
0,07:55,49,dairy
0,07:55,50,fruit
0,07:55,52,dairy
0,07:55,54,spices
0,07:55,55,drinks
0,07:56,49,dairy
0,07:56,50,fruit
0,07:56,52,dairy
0,07:56,54,checkout
0,07:56,55,drinks
0,07:56,56,fruit
0,07:57,49,dairy
0,07:57,50,drinks
0,07:57,52,dairy
0,07:57,55,drinks
0,07:57,56,fruit
0,07:57,57,fruit
0,07:58,49,checkout
0,07:58,50,fruit
0,07:58,52,checkout
0,07:58,55,drinks
0,07:58,56,fruit
0,07:58,57,fruit
0,07:58,58,dairy
0,07:59,50,checkout
0,07:59,55,dairy
0,07:59,56,fruit
0,07:59,57,checkout
0,07:59,58,checkout
0,07:59,59,dairy
0,08:00,55,dairy
0,08:00,56,fruit
0,08:00,58,checkout
0,08:00,59,drinks
0,08:00,60,dairy
0,08:01,55,drinks
0,08:01,56,fruit
0,08:01,59,drinks
0,08:01,60,dairy
0,08:01,61,dairy
0,08:02,55,drinks
0,08:02,56,checkout
0,08:02,59,drinks
0,08:02,60,dairy
0,08:02,61,dairy
0,08:02,62,fruit
0,08:03,55,drinks
0,08:03,59,drinks
0,08:03,60,drinks
0,08:03,61,dairy
0,08:03,62,checkout
0,08:03,63,drinks
0,08:04,55,spices
0,08:04,59,checkout
0,08:04,60,drinks
0,08:04,61,dairy
0,08:04,63,checkout
0,08:04,64,dairy
0,08:05,55,checkout
0,08:05,60,drinks
0,08:05,61,fruit
0,08:05,64,dairy
0,08:05,65,fruit
0,08:06,60,checkout
0,08:06,61,fruit
0,08:06,64,dairy
0,08:06,65,fruit
0,08:06,66,dairy
0,08:07,61,fruit
0,08:07,64,dairy
0,08:07,65,checkout
0,08:07,66,checkout
0,08:07,67,fruit
0,08:08,61,fruit
0,08:08,64,checkout
0,08:08,66,checkout
0,08:08,67,fruit
0,08:08,68,fruit
0,08:09,61,checkout
0,08:09,66,checkout
0,08:09,67,dairy
0,08:09,68,checkout
0,08:09,69,fruit
0,08:10,66,checkout
0,08:10,67,dairy
0,08:10,69,fruit
0,08:10,70,dairy
0,08:11,67,checkout
0,08:11,69,checkout
0,08:11,70,dairy
0,08:11,71,dairy
0,08:12,69,checkout
0,08:12,70,dairy
0,08:12,71,drinks
0,08:12,72,fruit
0,08:13,70,dairy
0,08:13,71,drinks
0,08:13,72,dairy
0,08:13,73,drinks
0,08:14,70,dairy
0,08:14,71,drinks
0,08:14,72,spices
0,08:14,73,spices
0,08:14,74,fruit
0,08:15,70,dairy
0,08:15,71,drinks
0,08:15,72,drinks
0,08:15,73,spices
0,08:15,74,fruit
0,08:15,75,spices
0,08:16,70,fruit
0,08:16,71,drinks
0,08:16,72,checkout
0,08:16,73,spices
0,08:16,74,fruit
0,08:16,75,fruit
0,08:16,76,spices
0,08:17,70,dairy
0,08:17,71,drinks
0,08:17,73,dairy
0,08:17,74,fruit
0,08:17,75,fruit
0,08:17,76,drinks
0,08:17,77,spices
0,08:18,70,dairy
0,08:18,71,drinks
0,08:18,73,dairy
0,08:18,74,fruit
0,08:18,75,fruit
0,08:18,76,checkout
0,08:18,77,spices
0,08:18,78,dairy
0,08:19,70,dairy
0,08:19,71,drinks
0,08:19,73,spices
0,08:19,74,fruit
0,08:19,75,checkout
0,08:19,77,drinks
0,08:19,78,dairy
0,08:19,79,drinks
0,08:20,70,dairy
0,08:20,71,fruit
0,08:20,73,spices
0,08:20,74,drinks
0,08:20,77,drinks
0,08:20,78,spices
0,08:20,79,fruit
0,08:20,80,fruit
0,08:21,70,dairy
0,08:21,71,fruit
0,08:21,73,fruit
0,08:21,74,checkout
0,08:21,77,drinks
0,08:21,78,spices
0,08:21,79,fruit
0,08:21,80,dairy
0,08:21,81,fruit
0,08:22,70,dairy
0,08:22,71,fruit
0,08:22,73,fruit
0,08:22,77,drinks
0,08:22,78,drinks
0,08:22,79,checkout
0,08:22,80,dairy
0,08:22,81,fruit
0,08:22,82,fruit
0,08:23,70,dairy
0,08:23,71,dairy
0,08:23,73,fruit
0,08:23,77,drinks
0,08:23,78,checkout
0,08:23,80,dairy
0,08:23,81,dairy
0,08:23,82,spices
0,08:23,83,spices
0,08:24,70,drinks
0,08:24,71,dairy
0,08:24,73,checkout
0,08:24,77,fruit
0,08:24,80,checkout
0,08:24,81,dairy
0,08:24,82,drinks
0,08:24,83,drinks
0,08:24,84,drinks
0,08:25,70,checkout
0,08:25,71,checkout
0,08:25,77,fruit
0,08:25,81,dairy
0,08:25,82,drinks
0,08:25,83,drinks
0,08:25,84,checkout
0,08:25,85,spices
0,08:26,71,checkout
0,08:26,77,spices
0,08:26,81,dairy
0,08:26,82,checkout
0,08:26,83,drinks
0,08:26,85,spices
0,08:26,86,fruit
0,08:27,77,checkout
0,08:27,81,checkout
0,08:27,83,spices
0,08:27,85,drinks
0,08:27,86,fruit
0,08:27,87,drinks
0,08:28,81,checkout
0,08:28,83,spices
0,08:28,85,drinks
0,08:28,86,checkout
0,08:28,87,fruit
0,08:28,88,fruit
0,08:29,83,checkout
0,08:29,85,drinks
0,08:29,87,fruit
0,08:29,88,fruit
0,08:29,89,fruit
0,08:30,85,drinks
0,08:30,87,fruit
0,08:30,88,drinks
0,08:30,89,fruit
0,08:30,90,dairy
0,08:31,85,drinks
0,08:31,87,fruit
0,08:31,88,checkout
0,08:31,89,checkout
0,08:31,90,dairy
0,08:31,91,spices
0,08:32,85,drinks
0,08:32,87,fruit
0,08:32,89,checkout
0,08:32,90,dairy
0,08:32,91,checkout
0,08:32,92,drinks
0,08:33,85,drinks
0,08:33,87,fruit
0,08:33,90,spices
0,08:33,92,drinks
0,08:33,93,spices
0,08:34,85,checkout
0,08:34,87,fruit
0,08:34,90,spices
0,08:34,92,fruit
0,08:34,93,dairy
0,08:34,94,fruit
0,08:35,87,fruit
0,08:35,90,checkout
0,08:35,92,fruit
0,08:35,93,dairy
0,08:35,94,drinks
0,08:35,95,spices
0,08:36,87,drinks
0,08:36,92,fruit
0,08:36,93,dairy
0,08:36,94,drinks
0,08:36,95,checkout
0,08:36,96,fruit
0,08:37,87,spices
0,08:37,92,fruit
0,08:37,93,dairy
0,08:37,94,checkout
0,08:37,96,fruit
0,08:37,97,spices
0,08:38,87,spices
0,08:38,92,fruit
0,08:38,93,dairy
0,08:38,96,fruit
0,08:38,97,drinks
0,08:38,98,fruit
0,08:39,87,drinks
0,08:39,92,checkout
0,08:39,93,fruit
0,08:39,96,fruit
0,08:39,97,checkout
0,08:39,98,fruit
0,08:39,99,spices
0,08:40,87,drinks
0,08:40,93,fruit
0,08:40,96,fruit
0,08:40,98,fruit
0,08:40,99,dairy
0,08:40,100,drinks
0,08:41,87,checkout
0,08:41,93,fruit
0,08:41,96,fruit
0,08:41,98,dairy
0,08:41,99,dairy
0,08:41,100,checkout
0,08:41,101,dairy
0,08:42,93,fruit
0,08:42,96,fruit
0,08:42,98,dairy
0,08:42,99,dairy
0,08:42,101,dairy
0,08:42,102,fruit
0,08:43,93,fruit
0,08:43,96,dairy
0,08:43,98,dairy
0,08:43,99,dairy
0,08:43,101,dairy
0,08:43,102,dairy
0,08:43,103,spices
0,08:44,93,fruit
0,08:44,96,checkout
0,08:44,98,dairy
0,08:44,99,dairy
0,08:44,101,dairy
0,08:44,102,dairy
0,08:44,103,fruit
0,08:44,104,drinks
0,08:45,93,fruit
0,08:45,98,dairy
0,08:45,99,dairy
0,08:45,101,dairy
0,08:45,102,spices
0,08:45,103,spices
0,08:45,104,drinks
0,08:45,105,fruit
0,08:46,93,fruit
0,08:46,98,checkout
0,08:46,99,dairy
0,08:46,101,dairy
0,08:46,102,drinks
0,08:46,103,checkout
0,08:46,104,drinks
0,08:46,105,fruit
0,08:46,106,fruit
0,08:47,93,fruit
0,08:47,99,dairy
0,08:47,101,dairy
0,08:47,102,drinks
0,08:47,104,drinks
0,08:47,105,drinks
0,08:47,106,dairy
0,08:47,107,fruit
0,08:48,93,spices
0,08:48,99,dairy
0,08:48,101,dairy
0,08:48,102,drinks
0,08:48,104,drinks
0,08:48,105,checkout
0,08:48,106,dairy
0,08:48,107,fruit
0,08:48,108,fruit
0,08:49,93,spices
0,08:49,99,dairy
0,08:49,101,checkout
0,08:49,102,drinks
0,08:49,104,drinks
0,08:49,106,drinks
0,08:49,107,fruit
0,08:49,108,fruit
0,08:49,109,spices
0,08:50,93,checkout
0,08:50,99,dairy
0,08:50,102,drinks
0,08:50,104,checkout
0,08:50,106,drinks
0,08:50,107,fruit
0,08:50,108,drinks
0,08:50,109,spices
0,08:50,110,fruit
0,08:51,99,dairy
0,08:51,102,spices
0,08:51,106,checkout
0,08:51,107,fruit
0,08:51,108,checkout
0,08:51,109,drinks
0,08:51,110,checkout
0,08:51,111,spices
0,08:52,99,checkout
0,08:52,102,spices
0,08:52,107,checkout
0,08:52,109,drinks
0,08:52,111,dairy
0,08:52,112,dairy
0,08:53,102,dairy
0,08:53,109,drinks
0,08:53,111,drinks
0,08:53,112,checkout
0,08:53,113,drinks
0,08:54,102,dairy
0,08:54,109,drinks
0,08:54,111,drinks
0,08:54,113,drinks
0,08:54,114,fruit
0,08:55,102,dairy
0,08:55,109,drinks
0,08:55,111,drinks
0,08:55,113,drinks
0,08:55,114,checkout
0,08:55,115,fruit
0,08:56,102,spices
0,08:56,109,drinks
0,08:56,111,spices
0,08:56,113,drinks
0,08:56,115,fruit
0,08:56,116,spices
0,08:57,102,spices
0,08:57,109,drinks
0,08:57,111,spices
0,08:57,113,drinks
0,08:57,115,fruit
0,08:57,116,checkout
0,08:57,117,dairy
0,08:58,102,fruit
0,08:58,109,checkout
0,08:58,111,spices
0,08:58,113,drinks
0,08:58,115,fruit
0,08:58,117,dairy
0,08:58,118,drinks
0,08:59,102,fruit
0,08:59,111,checkout
0,08:59,113,drinks
0,08:59,115,checkout
0,08:59,117,dairy
0,08:59,118,drinks
0,08:59,119,dairy
0,09:00,102,fruit
0,09:00,113,drinks
0,09:00,117,dairy
0,09:00,118,drinks
0,09:00,119,dairy
0,09:00,120,fruit
0,09:01,102,drinks
0,09:01,113,checkout
0,09:01,117,drinks
0,09:01,118,spices
0,09:01,119,dairy
0,09:01,120,checkout
0,09:01,121,spices
0,09:02,102,fruit
0,09:02,117,fruit
0,09:02,118,drinks
0,09:02,119,dairy
0,09:02,121,fruit
0,09:02,122,fruit
0,09:03,102,dairy
0,09:03,117,checkout
0,09:03,118,drinks
0,09:03,119,dairy
0,09:03,121,drinks
0,09:03,122,checkout
0,09:03,123,dairy
0,09:04,102,dairy
0,09:04,118,checkout
0,09:04,119,checkout
0,09:04,121,drinks
0,09:04,123,dairy
0,09:04,124,drinks
0,09:05,102,dairy
0,09:05,119,checkout
0,09:05,121,fruit
0,09:05,123,dairy
0,09:05,124,drinks
0,09:05,125,dairy
0,09:06,102,dairy
0,09:06,121,fruit
0,09:06,123,dairy
0,09:06,124,fruit
0,09:06,125,dairy
0,09:06,126,spices
0,09:07,102,dairy
0,09:07,121,checkout
0,09:07,123,dairy
0,09:07,124,fruit
0,09:07,125,drinks
0,09:07,126,checkout
0,09:07,127,spices
0,09:08,102,dairy
0,09:08,123,dairy
0,09:08,124,spices
0,09:08,125,drinks
0,09:08,127,fruit
0,09:08,128,dairy
0,09:09,102,dairy
0,09:09,123,fruit
0,09:09,124,drinks
0,09:09,125,drinks
0,09:09,127,checkout
0,09:09,128,dairy
0,09:09,129,spices
0,09:10,102,drinks
0,09:10,123,fruit
0,09:10,124,drinks
0,09:10,125,fruit
0,09:10,128,dairy
0,09:10,129,drinks
0,09:10,130,dairy
0,09:11,102,drinks
0,09:11,123,fruit
0,09:11,124,drinks
0,09:11,125,fruit
0,09:11,128,dairy
0,09:11,129,checkout
0,09:11,130,dairy
0,09:11,131,dairy
0,09:12,102,drinks
0,09:12,123,fruit
0,09:12,124,checkout
0,09:12,125,fruit
0,09:12,128,dairy
0,09:12,130,dairy
0,09:12,131,dairy
0,09:12,132,drinks
0,09:13,102,drinks
0,09:13,123,fruit
0,09:13,125,checkout
0,09:13,128,dairy
0,09:13,130,dairy
0,09:13,131,dairy
0,09:13,132,checkout
0,09:13,133,dairy
0,09:14,102,drinks
0,09:14,123,dairy
0,09:14,128,dairy
0,09:14,130,dairy
0,09:14,131,dairy
0,09:14,133,dairy
0,09:14,134,dairy
0,09:15,102,fruit
0,09:15,123,spices
0,09:15,128,checkout
0,09:15,130,dairy
0,09:15,131,dairy
0,09:15,133,dairy
0,09:15,134,dairy
0,09:15,135,fruit
0,09:16,102,checkout
0,09:16,123,drinks
0,09:16,130,dairy
0,09:16,131,dairy
0,09:16,133,dairy
0,09:16,134,dairy
0,09:16,135,checkout
0,09:16,136,dairy
0,09:17,123,drinks
0,09:17,130,dairy
0,09:17,131,dairy
0,09:17,133,dairy
0,09:17,134,spices
0,09:17,136,dairy
0,09:17,137,fruit
0,09:18,123,checkout
0,09:18,130,fruit
0,09:18,131,checkout
0,09:18,133,dairy
0,09:18,134,spices
0,09:18,136,dairy
0,09:18,137,fruit
0,09:18,138,dairy
0,09:19,130,checkout
0,09:19,133,dairy
0,09:19,134,checkout
0,09:19,136,spices
0,09:19,137,fruit
0,09:19,138,dairy
0,09:19,139,fruit
0,09:20,133,dairy
0,09:20,136,checkout
0,09:20,137,fruit
0,09:20,138,dairy
0,09:20,139,fruit
0,09:20,140,spices
0,09:21,133,dairy
0,09:21,137,checkout
0,09:21,138,spices
0,09:21,139,dairy
0,09:21,140,drinks
0,09:21,141,dairy
0,09:22,133,dairy
0,09:22,138,spices
0,09:22,139,checkout
0,09:22,140,checkout
0,09:22,141,dairy
0,09:22,142,fruit
0,09:23,133,dairy
0,09:23,138,spices
0,09:23,140,checkout
0,09:23,141,dairy
0,09:23,142,dairy
0,09:23,143,fruit
0,09:24,133,dairy
0,09:24,138,dairy
0,09:24,141,dairy
0,09:24,142,dairy
0,09:24,143,checkout
0,09:24,144,dairy
0,09:25,133,dairy
0,09:25,138,dairy
0,09:25,141,spices
0,09:25,142,dairy
0,09:25,144,dairy
0,09:25,145,dairy
0,09:26,133,dairy
0,09:26,138,checkout
0,09:26,141,dairy
0,09:26,142,dairy
0,09:26,144,dairy
0,09:26,145,checkout
0,09:26,146,dairy
0,09:27,133,spices
0,09:27,141,drinks
0,09:27,142,checkout
0,09:27,144,dairy
0,09:27,146,checkout
0,09:27,147,fruit
0,09:28,133,spices
0,09:28,141,checkout
0,09:28,144,dairy
0,09:28,147,fruit
0,09:28,148,dairy
0,09:29,133,dairy
0,09:29,144,dairy
0,09:29,147,fruit
0,09:29,148,dairy
0,09:29,149,fruit
0,09:30,133,dairy
0,09:30,144,dairy
0,09:30,147,dairy
0,09:30,148,dairy
0,09:30,149,dairy
0,09:30,150,dairy
0,09:31,133,dairy
0,09:31,144,dairy
0,09:31,147,dairy
0,09:31,148,dairy
0,09:31,149,dairy
0,09:31,150,dairy
0,09:31,151,fruit
0,09:32,133,dairy
0,09:32,144,checkout
0,09:32,147,spices
0,09:32,148,dairy
0,09:32,149,dairy
0,09:32,150,spices
0,09:32,151,fruit
0,09:32,152,fruit
0,09:33,133,dairy
0,09:33,147,fruit
0,09:33,148,dairy
0,09:33,149,dairy
0,09:33,150,dairy
0,09:33,151,fruit
0,09:33,152,fruit
0,09:33,153,fruit
0,09:34,133,dairy
0,09:34,147,fruit
0,09:34,148,dairy
0,09:34,149,dairy
0,09:34,150,drinks
0,09:34,151,checkout
0,09:34,152,fruit
0,09:34,153,fruit
0,09:34,154,dairy
0,09:35,133,dairy
0,09:35,147,dairy
0,09:35,148,dairy
0,09:35,149,dairy
0,09:35,150,checkout
0,09:35,152,fruit
0,09:35,153,fruit
0,09:35,154,dairy
0,09:35,155,dairy
0,09:36,133,dairy
0,09:36,147,checkout
0,09:36,148,dairy
0,09:36,149,dairy
0,09:36,152,fruit
0,09:36,153,fruit
0,09:36,154,dairy
0,09:36,155,dairy
0,09:36,156,spices
0,09:37,133,dairy
0,09:37,148,dairy
0,09:37,149,dairy
0,09:37,152,fruit
0,09:37,153,dairy
0,09:37,154,dairy
0,09:37,155,dairy
0,09:37,156,spices
0,09:37,157,dairy
0,09:38,133,dairy
0,09:38,148,dairy
0,09:38,149,dairy
0,09:38,152,fruit
0,09:38,153,fruit
0,09:38,154,dairy
0,09:38,155,dairy
0,09:38,156,drinks
0,09:38,157,dairy
0,09:38,158,dairy
0,09:39,133,dairy
0,09:39,148,fruit
0,09:39,149,spices
0,09:39,152,fruit
0,09:39,153,fruit
0,09:39,154,dairy
0,09:39,155,fruit
0,09:39,156,checkout
0,09:39,157,dairy
0,09:39,158,dairy
0,09:39,159,dairy
0,09:40,133,checkout
0,09:40,148,spices
0,09:40,149,spices
0,09:40,152,dairy
0,09:40,153,fruit
0,09:40,154,dairy
0,09:40,155,fruit
0,09:40,157,checkout
0,09:40,158,dairy
0,09:40,159,dairy
0,09:40,160,spices
0,09:41,148,spices
0,09:41,149,drinks
0,09:41,152,dairy
0,09:41,153,spices
0,09:41,154,checkout
0,09:41,155,fruit
0,09:41,158,drinks
0,09:41,159,dairy
0,09:41,160,spices
0,09:41,161,drinks
0,09:42,148,fruit
0,09:42,149,fruit
0,09:42,152,checkout
0,09:42,153,spices
0,09:42,155,fruit
0,09:42,158,drinks
0,09:42,159,dairy
0,09:42,160,checkout
0,09:42,161,spices
0,09:42,162,dairy
0,09:43,148,checkout
0,09:43,149,drinks
0,09:43,153,drinks
0,09:43,155,fruit
0,09:43,158,drinks
0,09:43,159,dairy
0,09:43,161,checkout
0,09:43,162,spices
0,09:43,163,fruit
0,09:44,149,drinks
0,09:44,153,checkout
0,09:44,155,checkout
0,09:44,158,fruit
0,09:44,159,dairy
0,09:44,162,spices
0,09:44,163,fruit
0,09:44,164,drinks
0,09:45,149,drinks
0,09:45,155,checkout
0,09:45,158,dairy
0,09:45,159,dairy
0,09:45,162,spices
0,09:45,163,fruit
0,09:45,164,spices
0,09:45,165,dairy
0,09:46,149,drinks
0,09:46,158,dairy
0,09:46,159,dairy
0,09:46,162,spices
0,09:46,163,dairy
0,09:46,164,fruit
0,09:46,165,dairy
0,09:46,166,fruit
0,09:47,149,spices
0,09:47,158,dairy
0,09:47,159,fruit
0,09:47,162,spices
0,09:47,163,dairy
0,09:47,164,fruit
0,09:47,165,dairy
0,09:47,166,fruit
0,09:47,167,fruit
0,09:48,149,spices
0,09:48,158,dairy
0,09:48,159,dairy
0,09:48,162,spices
0,09:48,163,dairy
0,09:48,164,drinks
0,09:48,165,spices
0,09:48,166,fruit
0,09:48,167,dairy
0,09:48,168,fruit
0,09:49,149,spices
0,09:49,158,dairy
0,09:49,159,dairy
0,09:49,162,dairy
0,09:49,163,spices
0,09:49,164,drinks
0,09:49,165,dairy
0,09:49,166,fruit
0,09:49,167,dairy
0,09:49,168,dairy
0,09:49,169,fruit
0,09:50,149,drinks
0,09:50,158,dairy
0,09:50,159,dairy
0,09:50,162,dairy
0,09:50,163,checkout
0,09:50,164,drinks
0,09:50,165,dairy
0,09:50,166,fruit
0,09:50,167,dairy
0,09:50,168,dairy
0,09:50,169,fruit
0,09:50,170,drinks
0,09:51,149,checkout
0,09:51,158,dairy
0,09:51,159,dairy
0,09:51,162,dairy
0,09:51,164,drinks
0,09:51,165,dairy
0,09:51,166,fruit
0,09:51,167,dairy
0,09:51,168,dairy
0,09:51,169,fruit
0,09:51,170,fruit
0,09:51,171,fruit
0,09:52,158,dairy
