0,07:19,13,dairy
,time,id,location
0,07:19,14,dairy
,time,id,location
0,07:19,15,dairy
,time,id,location
0,07:19,16,dairy
,time,id,location
0,07:19,17,dairy
,time,id,location
0,07:19,18,checkout
,time,id,location
0,07:19,19,fruit
,time,id,location
0,07:20,7,dairy
,time,id,location
0,07:20,9,checkout
,time,id,location
0,07:20,13,dairy
,time,id,location
0,07:20,14,dairy
,time,id,location
0,07:20,15,dairy
,time,id,location
0,07:20,16,dairy
,time,id,location
0,07:20,17,drinks
,time,id,location
0,07:20,19,fruit
,time,id,location
0,07:20,20,fruit
,time,id,location
0,07:21,7,dairy
,time,id,location
0,07:21,13,dairy
,time,id,location
0,07:21,14,dairy
,time,id,location
0,07:21,15,spices
,time,id,location
0,07:21,16,dairy
,time,id,location
0,07:21,17,checkout
,time,id,location
0,07:21,19,fruit
,time,id,location
0,07:21,20,fruit
,time,id,location
0,07:21,21,fruit
,time,id,location
0,07:22,7,checkout
,time,id,location
0,07:22,13,dairy
,time,id,location
0,07:22,14,fruit
,time,id,location
0,07:22,15,dairy
,time,id,location
0,07:22,16,dairy
,time,id,location
0,07:22,19,fruit
,time,id,location
0,07:22,20,drinks
,time,id,location
0,07:22,21,dairy
,time,id,location
0,07:22,22,spices
,time,id,location
0,07:23,13,dairy
,time,id,location
0,07:23,14,fruit
,time,id,location
0,07:23,15,dairy
,time,id,location
0,07:23,16,dairy
,time,id,location
0,07:23,19,fruit
,time,id,location
0,07:23,20,checkout
,time,id,location
0,07:23,21,dairy
,time,id,location
0,07:23,22,drinks
,time,id,location
0,07:23,23,spices
,time,id,location
0,07:24,13,dairy
,time,id,location
0,07:24,14,spices
,time,id,location
0,07:24,15,dairy
,time,id,location
0,07:24,16,dairy
,time,id,location
0,07:24,19,drinks
,time,id,location
0,07:24,21,dairy
,time,id,location
0,07:24,22,drinks
,time,id,location
0,07:24,23,dairy
,time,id,location
0,07:24,24,fruit
,time,id,location
0,07:25,13,fruit
,time,id,location
0,07:25,14,drinks
,time,id,location
0,07:25,15,spices
,time,id,location
0,07:25,16,dairy
,time,id,location
0,07:25,19,drinks
,time,id,location
0,07:25,21,dairy
,time,id,location
0,07:25,22,drinks
,time,id,location
0,07:25,23,dairy
,time,id,location
0,07:25,24,fruit
,time,id,location
0,07:25,25,drinks
,time,id,location
0,07:26,13,fruit
,time,id,location
0,07:26,14,drinks
,time,id,location
0,07:26,15,fruit
,time,id,location
0,07:26,16,dairy
,time,id,location
0,07:26,19,drinks
,time,id,location
0,07:26,21,dairy
,time,id,location
0,07:26,22,drinks
,time,id,location
0,07:26,23,dairy
,time,id,location
0,07:26,24,fruit
,time,id,location
0,07:26,25,spices
,time,id,location
0,07:26,26,spices
,time,id,location
0,07:27,13,fruit
,time,id,location
0,07:27,14,fruit
,time,id,location
0,07:27,15,fruit
,time,id,location
0,07:27,16,dairy
,time,id,location
0,07:27,19,drinks
,time,id,location
0,07:27,21,dairy
,time,id,location
0,07:27,22,drinks
,time,id,location
0,07:27,23,dairy
,time,id,location
0,07:27,24,fruit
,time,id,location
0,07:27,25,spices
,time,id,location
0,07:27,26,spices
,time,id,location
0,07:27,27,dairy
,time,id,location
0,07:28,13,fruit
,time,id,location
0,07:28,14,dairy
,time,id,location
0,07:28,15,fruit
,time,id,location
0,07:28,16,fruit
,time,id,location
0,07:28,19,drinks
,time,id,location
0,07:28,21,dairy
,time,id,location
0,07:28,22,fruit
,time,id,location
0,07:28,23,dairy
,time,id,location
0,07:28,24,checkout
,time,id,location
0,07:28,25,checkout
,time,id,location
0,07:28,26,spices
,time,id,location
0,07:28,27,dairy
,time,id,location
0,07:28,28,spices
,time,id,location
0,07:29,13,fruit
,time,id,location
0,07:29,14,dairy
,time,id,location
0,07:29,15,fruit
,time,id,location
0,07:29,16,fruit
,time,id,location
0,07:29,19,fruit
,time,id,location
0,07:29,21,dairy
,time,id,location
0,07:29,22,checkout
,time,id,location
0,07:29,23,dairy
,time,id,location
0,07:29,25,checkout
,time,id,location
0,07:29,26,spices
,time,id,location
0,07:29,27,dairy
,time,id,location
0,07:29,28,dairy
,time,id,location
0,07:29,29,dairy
,time,id,location
0,07:30,13,dairy
,time,id,location
0,07:30,14,dairy
,time,id,location
0,07:30,15,fruit
,time,id,location
0,07:30,16,fruit
,time,id,location
0,07:30,19,fruit
,time,id,location
0,07:30,21,dairy
,time,id,location
0,07:30,23,dairy
,time,id,location
0,07:30,26,checkout
,time,id,location
0,07:30,27,fruit
,time,id,location
0,07:30,28,spices
,time,id,location
0,07:30,29,dairy
,time,id,location
0,07:30,30,dairy
,time,id,location
0,07:31,13,dairy
,time,id,location
0,07:31,14,dairy
,time,id,location
0,07:31,15,checkout
,time,id,location
0,07:31,16,fruit
,time,id,location
0,07:31,19,fruit
,time,id,location
0,07:31,21,dairy
,time,id,location
0,07:31,23,dairy
,time,id,location
0,07:31,27,spices
,time,id,location
0,07:31,28,fruit
,time,id,location
0,07:31,29,dairy
,time,id,location
0,07:31,30,dairy
,time,id,location
0,07:31,31,fruit
,time,id,location
0,07:32,13,dairy
,time,id,location
0,07:32,14,dairy
,time,id,location
0,07:32,16,spices
,time,id,location
0,07:32,19,fruit
,time,id,location
0,07:32,21,drinks
,time,id,location
0,07:32,23,dairy
,time,id,location
0,07:32,27,dairy
,time,id,location
0,07:32,28,checkout
,time,id,location
0,07:32,29,dairy
,time,id,location
0,07:32,30,dairy
,time,id,location
0,07:32,31,fruit
,time,id,location
0,07:32,32,spices
,time,id,location
0,07:33,13,dairy
,time,id,location
0,07:33,14,dairy
,time,id,location
0,07:33,16,drinks
,time,id,location
0,07:33,19,dairy
,time,id,location
0,07:33,21,drinks
,time,id,location
0,07:33,23,dairy
,time,id,location
0,07:33,27,dairy
,time,id,location
0,07:33,29,dairy
,time,id,location
0,07:33,30,dairy
,time,id,location
0,07:33,31,dairy
,time,id,location
0,07:33,32,spices
,time,id,location
0,07:33,33,drinks
,time,id,location
0,07:34,13,dairy
,time,id,location
0,07:34,14,spices
,time,id,location
0,07:34,16,checkout
,time,id,location
0,07:34,19,dairy
,time,id,location
0,07:34,21,drinks
,time,id,location
0,07:34,23,dairy
,time,id,location
0,07:34,27,dairy
,time,id,location
0,07:34,29,drinks
,time,id,location
0,07:34,30,dairy
,time,id,location
0,07:34,31,dairy
,time,id,location
0,07:34,32,fruit
,time,id,location
0,07:34,33,drinks
,time,id,location
0,07:34,34,fruit
,time,id,location
0,07:35,13,dairy
,time,id,location
0,07:35,14,spices
,time,id,location
0,07:35,19,drinks
,time,id,location
0,07:35,21,drinks
,time,id,location
0,07:35,23,dairy
,time,id,location
0,07:35,27,dairy
,time,id,location
0,07:35,29,checkout
,time,id,location
0,07:35,30,dairy
,time,id,location
0,07:35,31,dairy
,time,id,location
0,07:35,32,fruit
,time,id,location
0,07:35,33,drinks
,time,id,location
0,07:35,34,fruit
,time,id,location
0,07:35,35,dairy
,time,id,location
0,07:36,13,drinks
,time,id,location
0,07:36,14,dairy
,time,id,location
0,07:36,19,drinks
,time,id,location
0,07:36,21,checkout
,time,id,location
0,07:36,23,spices
,time,id,location
0,07:36,27,dairy
,time,id,location
0,07:36,30,dairy
,time,id,location
0,07:36,31,dairy
,time,id,location
0,07:36,32,fruit
,time,id,location
0,07:36,33,drinks
,time,id,location
0,07:36,34,fruit
,time,id,location
0,07:36,35,dairy
,time,id,location
0,07:36,36,spices
,time,id,location
0,07:37,13,spices
,time,id,location
0,07:37,14,dairy
,time,id,location
0,07:37,19,fruit
,time,id,location
0,07:37,23,checkout
,time,id,location
0,07:37,27,dairy
,time,id,location
0,07:37,30,dairy
,time,id,location
0,07:37,31,fruit
,time,id,location
0,07:37,32,fruit
,time,id,location
0,07:37,33,drinks
,time,id,location
0,07:37,34,spices
,time,id,location
0,07:37,35,dairy
,time,id,location
0,07:37,36,dairy
,time,id,location
0,07:37,37,spices
,time,id,location
0,07:38,13,checkout
,time,id,location
0,07:38,14,dairy
,time,id,location
0,07:38,19,fruit
,time,id,location
0,07:38,27,dairy
,time,id,location
0,07:38,30,dairy
,time,id,location
0,07:38,31,fruit
,time,id,location
0,07:38,32,fruit
,time,id,location
0,07:38,33,checkout
,time,id,location
0,07:38,34,checkout
,time,id,location
0,07:38,35,dairy
,time,id,location
0,07:38,36,dairy
,time,id,location
0,07:38,37,checkout
,time,id,location
0,07:38,38,fruit
,time,id,location
0,07:39,14,checkout
,time,id,location
0,07:39,19,fruit
,time,id,location
0,07:39,27,dairy
,time,id,location
0,07:39,30,checkout
,time,id,location
0,07:39,31,fruit
,time,id,location
0,07:39,32,fruit
,time,id,location
0,07:39,34,checkout
,time,id,location
0,07:39,35,spices
,time,id,location
0,07:39,36,dairy
,time,id,location
0,07:39,38,fruit
,time,id,location
0,07:39,39,drinks
,time,id,location
0,07:40,19,fruit
,time,id,location
0,07:40,27,checkout
,time,id,location
0,07:40,31,fruit
,time,id,location
0,07:40,32,fruit
,time,id,location
0,07:40,35,spices
,time,id,location
0,07:40,36,dairy
,time,id,location
0,07:40,38,drinks
,time,id,location
0,07:40,39,spices
,time,id,location
0,07:40,40,fruit
,time,id,location
0,07:41,19,fruit
,time,id,location
0,07:41,31,checkout
,time,id,location
0,07:41,32,fruit
,time,id,location
0,07:41,35,spices
,time,id,location
0,07:41,36,checkout
,time,id,location
0,07:41,38,drinks
,time,id,location
0,07:41,39,dairy
,time,id,location
0,07:41,40,checkout
,time,id,location
0,07:41,41,spices
,time,id,location
0,07:42,19,dairy
,time,id,location
0,07:42,32,dairy
,time,id,location
0,07:42,35,spices
,time,id,location
0,07:42,38,drinks
,time,id,location
0,07:42,39,dairy
,time,id,location
0,07:42,41,drinks
,time,id,location
0,07:42,42,spices
,time,id,location
0,07:43,19,dairy
,time,id,location
0,07:43,32,dairy
,time,id,location
0,07:43,35,fruit
,time,id,location
0,07:43,38,drinks
,time,id,location
0,07:43,39,checkout
,time,id,location
0,07:43,41,drinks
,time,id,location
0,07:43,42,drinks
,time,id,location
0,07:43,43,fruit
,time,id,location
0,07:44,19,dairy
,time,id,location
0,07:44,32,dairy
,time,id,location
0,07:44,35,fruit
,time,id,location
0,07:44,38,fruit
,time,id,location
0,07:44,41,drinks
,time,id,location
0,07:44,42,drinks
,time,id,location
0,07:44,43,fruit
,time,id,location
0,07:44,44,dairy
,time,id,location
0,07:45,19,dairy
,time,id,location
0,07:45,32,dairy
,time,id,location
0,07:45,35,fruit
,time,id,location
0,07:45,38,dairy
,time,id,location
0,07:45,41,drinks
,time,id,location
0,07:45,42,drinks
,time,id,location
0,07:45,43,fruit
,time,id,location
0,07:45,44,dairy
,time,id,location
0,07:45,45,dairy
,time,id,location
0,07:46,19,dairy
,time,id,location
0,07:46,32,dairy
,time,id,location
0,07:46,35,checkout
,time,id,location
0,07:46,38,checkout
,time,id,location
0,07:46,41,drinks
,time,id,location
0,07:46,42,drinks
,time,id,location
0,07:46,43,fruit
,time,id,location
0,07:46,44,dairy
,time,id,location
0,07:46,45,dairy
,time,id,location
0,07:46,46,fruit
,time,id,location
0,07:47,19,dairy
,time,id,location
0,07:47,32,dairy
,time,id,location
0,07:47,38,checkout
,time,id,location
0,07:47,41,drinks
,time,id,location
0,07:47,42,drinks
,time,id,location
0,07:47,43,fruit
,time,id,location
0,07:47,44,dairy
,time,id,location
0,07:47,45,drinks
,time,id,location
0,07:47,46,dairy
,time,id,location
0,07:47,47,spices
,time,id,location
0,07:48,19,dairy
,time,id,location
0,07:48,32,dairy
,time,id,location
0,07:48,41,drinks
,time,id,location
0,07:48,42,drinks
,time,id,location
0,07:48,43,fruit
,time,id,location
0,07:48,44,dairy
,time,id,location
0,07:48,45,drinks
,time,id,location
0,07:48,46,dairy
,time,id,location
0,07:48,47,checkout
,time,id,location
0,07:48,48,drinks
,time,id,location
0,07:49,19,dairy
,time,id,location
0,07:49,32,dairy
,time,id,location
0,07:49,41,drinks
,time,id,location
0,07:49,42,drinks
,time,id,location
0,07:49,43,fruit
,time,id,location
0,07:49,44,dairy
,time,id,location
0,07:49,45,drinks
,time,id,location
0,07:49,46,dairy
,time,id,location
0,07:49,48,checkout
,time,id,location
0,07:49,49,fruit
,time,id,location
0,07:50,19,dairy
,time,id,location
0,07:50,32,dairy
,time,id,location
0,07:50,41,fruit
,time,id,location
0,07:50,42,drinks
,time,id,location
0,07:50,43,fruit
,time,id,location
0,07:50,44,drinks
,time,id,location
0,07:50,45,fruit
,time,id,location
0,07:50,46,drinks
,time,id,location
0,07:50,49,dairy
,time,id,location
0,07:50,50,dairy
,time,id,location
0,07:51,19,dairy
,time,id,location
0,07:51,32,dairy
,time,id,location
0,07:51,41,checkout
,time,id,location
0,07:51,42,drinks
,time,id,location
0,07:51,43,drinks
,time,id,location
0,07:51,44,drinks
,time,id,location
0,07:51,45,fruit
,time,id,location
0,07:51,46,checkout
,time,id,location
0,07:51,49,dairy
,time,id,location
0,07:51,50,drinks
,time,id,location
0,07:51,51,drinks
,time,id,location
0,07:52,19,dairy
,time,id,location
0,07:52,32,dairy
,time,id,location
0,07:52,42,drinks
,time,id,location
0,07:52,43,checkout
,time,id,location
0,07:52,44,checkout
,time,id,location
0,07:52,45,fruit
,time,id,location
0,07:52,49,checkout
,time,id,location
0,07:52,50,drinks
,time,id,location
0,07:52,51,drinks
,time,id,location
0,07:52,52,dairy
,time,id,location
0,07:53,19,dairy
,time,id,location
0,07:53,32,checkout
,time,id,location
0,07:53,42,drinks
,time,id,location
0,07:53,44,checkout
,time,id,location
0,07:53,45,fruit
,time,id,location
0,07:53,50,drinks
,time,id,location
0,07:53,51,checkout
,time,id,location
0,07:53,52,dairy
,time,id,location
0,07:53,53,dairy
,time,id,location
0,07:54,19,spices
,time,id,location
0,07:54,42,spices
,time,id,location
0,07:54,45,fruit
,time,id,location
0,07:54,50,checkout
,time,id,location
0,07:54,52,dairy
,time,id,location
0,07:54,53,checkout
,time,id,location
0,07:54,54,fruit
,time,id,location
0,07:55,19,dairy
,time,id,location
0,07:55,42,spices
,time,id,location
0,07:55,45,fruit
,time,id,location
0,07:55,52,dairy
,time,id,location
0,07:55,54,fruit
,time,id,location
0,07:55,55,fruit
,time,id,location
0,07:56,19,fruit
,time,id,location
0,07:56,42,spices
,time,id,location
0,07:56,45,checkout
,time,id,location
0,07:56,52,drinks
,time,id,location
0,07:56,54,fruit
,time,id,location
0,07:56,55,fruit
,time,id,location
0,07:56,56,dairy
,time,id,location
0,07:57,19,fruit
,time,id,location
0,07:57,42,drinks
,time,id,location
0,07:57,52,spices
,time,id,location
0,07:57,54,dairy
,time,id,location
0,07:57,55,dairy
,time,id,location
0,07:57,56,fruit
,time,id,location
0,07:57,57,fruit
,time,id,location
0,07:58,19,fruit
,time,id,location
0,07:58,42,checkout
,time,id,location
0,07:58,52,spices
,time,id,location
0,07:58,54,drinks
,time,id,location
0,07:58,55,dairy
,time,id,location
0,07:58,56,fruit
,time,id,location
0,07:58,57,fruit
,time,id,location
0,07:58,58,drinks
,time,id,location
0,07:59,19,fruit
,time,id,location
0,07:59,52,checkout
,time,id,location
0,07:59,54,drinks
,time,id,location
0,07:59,55,checkout
,time,id,location
0,07:59,56,checkout
,time,id,location
0,07:59,57,checkout
,time,id,location
0,07:59,58,checkout
,time,id,location
0,07:59,59,spices
,time,id,location
0,08:00,19,fruit
,time,id,location
0,08:00,54,spices
,time,id,location
0,08:00,56,checkout
,time,id,location
0,08:00,58,checkout
,time,id,location
0,08:00,59,checkout
,time,id,location
0,08:00,60,dairy
,time,id,location
0,08:01,19,fruit
,time,id,location
0,08:01,54,drinks
,time,id,location
0,08:01,58,checkout
,time,id,location
0,08:01,60,dairy
,time,id,location
0,08:01,61,fruit
,time,id,location
0,08:02,19,fruit
,time,id,location
0,08:02,54,drinks
,time,id,location
0,08:02,60,dairy
,time,id,location
0,08:02,61,fruit
,time,id,location
0,08:02,62,spices
,time,id,location
0,08:03,19,fruit
,time,id,location
0,08:03,54,drinks
,time,id,location
0,08:03,60,dairy
,time,id,location
0,08:03,61,fruit
,time,id,location
0,08:03,62,spices
,time,id,location
0,08:03,63,fruit
,time,id,location
0,08:04,19,fruit
,time,id,location
0,08:04,54,drinks
,time,id,location
0,08:04,60,dairy
,time,id,location
0,08:04,61,spices
,time,id,location
0,08:04,62,checkout
,time,id,location
0,08:04,63,fruit
,time,id,location
0,08:04,64,drinks
,time,id,location
0,08:05,19,checkout
,time,id,location
0,08:05,54,drinks
,time,id,location
0,08:05,60,drinks
,time,id,location
0,08:05,61,spices
,time,id,location
0,08:05,63,dairy
,time,id,location
0,08:05,64,drinks
,time,id,location
0,08:05,65,fruit
,time,id,location
0,08:06,54,drinks
,time,id,location
0,08:06,60,checkout
,time,id,location
0,08:06,61,checkout
,time,id,location
0,08:06,63,checkout
,time,id,location
0,08:06,64,fruit
,time,id,location
0,08:06,65,checkout
,time,id,location
0,08:06,66,dairy
,time,id,location
0,08:07,54,drinks
,time,id,location
0,08:07,61,checkout
,time,id,location
0,08:07,64,fruit
,time,id,location
0,08:07,66,dairy
,time,id,location
0,08:07,67,dairy
,time,id,location
0,08:08,54,drinks
,time,id,location
0,08:08,64,fruit
,time,id,location
0,08:08,66,dairy
,time,id,location
0,08:08,67,dairy
,time,id,location
0,08:08,68,fruit
,time,id,location
0,08:09,54,spices
,time,id,location
0,08:09,64,fruit
,time,id,location
0,08:09,66,dairy
,time,id,location
0,08:09,67,dairy
,time,id,location
0,08:09,68,fruit
,time,id,location
0,08:09,69,fruit
,time,id,location
0,08:10,54,checkout
,time,id,location
0,08:10,64,fruit
,time,id,location
0,08:10,66,dairy
,time,id,location
0,08:10,67,dairy
,time,id,location
0,08:10,68,fruit
,time,id,location
0,08:10,69,checkout
,time,id,location
0,08:10,70,spices
,time,id,location
0,08:11,64,fruit
,time,id,location
0,08:11,66,dairy
,time,id,location
0,08:11,67,dairy
,time,id,location
0,08:11,68,spices
,time,id,location
0,08:11,70,spices
,time,id,location
0,08:11,71,drinks
,time,id,location
0,08:12,64,fruit
,time,id,location
0,08:12,66,dairy
,time,id,location
0,08:12,67,dairy
,time,id,location
0,08:12,68,dairy
,time,id,location
0,08:12,70,fruit
,time,id,location
0,08:12,71,checkout
,time,id,location
0,08:12,72,dairy
,time,id,location
0,08:13,64,fruit
,time,id,location
0,08:13,66,drinks
,time,id,location
0,08:13,67,dairy
,time,id,location
0,08:13,68,fruit
,time,id,location
0,08:13,70,fruit
,time,id,location
0,08:13,72,spices
,time,id,location
0,08:13,73,fruit
,time,id,location
0,08:14,64,fruit
,time,id,location
0,08:14,66,spices
,time,id,location
0,08:14,67,dairy
,time,id,location
0,08:14,68,fruit
,time,id,location
0,08:14,70,checkout
,time,id,location
0,08:14,72,drinks
,time,id,location
0,08:14,73,fruit
,time,id,location
0,08:14,74,fruit
,time,id,location
0,08:15,64,dairy
,time,id,location
0,08:15,66,checkout
,time,id,location
0,08:15,67,dairy
,time,id,location
0,08:15,68,checkout
,time,id,location
0,08:15,72,drinks
,time,id,location
0,08:15,73,fruit
,time,id,location
0,08:15,74,checkout
,time,id,location
0,08:15,75,spices
,time,id,location
0,08:16,64,dairy
,time,id,location
0,08:16,67,checkout
,time,id,location
0,08:16,72,drinks
,time,id,location
0,08:16,73,fruit
,time,id,location
0,08:16,75,spices
,time,id,location
0,08:16,76,drinks
,time,id,location
0,08:17,64,dairy
,time,id,location
0,08:17,72,checkout
,time,id,location
0,08:17,73,checkout
,time,id,location
0,08:17,75,checkout
,time,id,location
0,08:17,76,drinks
,time,id,location
0,08:17,77,fruit
,time,id,location
0,08:18,64,dairy
,time,id,location
0,08:18,73,checkout
,time,id,location
0,08:18,76,drinks
,time,id,location
0,08:18,77,checkout
,time,id,location
0,08:18,78,drinks
,time,id,location
0,08:19,64,fruit
,time,id,location
0,08:19,76,drinks
,time,id,location
0,08:19,78,drinks
,time,id,location
0,08:19,79,dairy
,time,id,location
0,08:20,64,fruit
,time,id,location
0,08:20,76,drinks
,time,id,location
0,08:20,78,drinks
,time,id,location
0,08:20,79,dairy
,time,id,location
0,08:20,80,fruit
,time,id,location
0,08:21,64,checkout
,time,id,location
0,08:21,76,drinks
,time,id,location
0,08:21,78,drinks
,time,id,location
0,08:21,79,spices
,time,id,location
0,08:21,80,fruit
,time,id,location
0,08:21,81,dairy
,time,id,location
0,08:22,76,drinks
,time,id,location
0,08:22,78,checkout
,time,id,location
0,08:22,79,fruit
,time,id,location
0,08:22,80,checkout
,time,id,location
0,08:22,81,dairy
,time,id,location
0,08:22,82,fruit
,time,id,location
0,08:23,76,checkout
,time,id,location
0,08:23,79,fruit
,time,id,location
0,08:23,81,dairy
,time,id,location
0,08:23,82,dairy
,time,id,location
0,08:23,83,fruit
,time,id,location
0,08:24,79,fruit
,time,id,location
0,08:24,81,dairy
,time,id,location
0,08:24,82,dairy
,time,id,location
0,08:24,83,fruit
,time,id,location
0,08:24,84,dairy
,time,id,location
0,08:25,79,fruit
,time,id,location
0,08:25,81,dairy
,time,id,location
0,08:25,82,dairy
,time,id,location
0,08:25,83,dairy
,time,id,location
0,08:25,84,dairy
,time,id,location
0,08:25,85,dairy
,time,id,location
0,08:26,79,checkout
,time,id,location
0,08:26,81,dairy
,time,id,location
0,08:26,82,dairy
,time,id,location
0,08:26,83,dairy
,time,id,location
0,08:26,84,dairy
,time,id,location
0,08:26,85,dairy
,time,id,location
0,08:26,86,dairy
,time,id,location
0,08:27,81,drinks
,time,id,location
0,08:27,82,dairy
,time,id,location
0,08:27,83,dairy
,time,id,location
0,08:27,84,dairy
,time,id,location
0,08:27,85,checkout
,time,id,location
0,08:27,86,checkout
,time,id,location
0,08:27,87,fruit
,time,id,location
0,08:28,81,drinks
,time,id,location
0,08:28,82,fruit
,time,id,location
0,08:28,83,dairy
,time,id,location
0,08:28,84,dairy
,time,id,location
0,08:28,86,checkout
,time,id,location
0,08:28,87,fruit
,time,id,location
0,08:28,88,fruit
,time,id,location
0,08:29,81,spices
,time,id,location
0,08:29,82,fruit
,time,id,location
0,08:29,83,dairy
,time,id,location
0,08:29,84,spices
,time,id,location
0,08:29,87,fruit
,time,id,location
0,08:29,88,fruit
,time,id,location
0,08:29,89,fruit
,time,id,location
0,08:30,81,drinks
,time,id,location
0,08:30,82,fruit
,time,id,location
0,08:30,83,dairy
,time,id,location
0,08:30,84,spices
,time,id,location
0,08:30,87,fruit
,time,id,location
0,08:30,88,fruit
,time,id,location
0,08:30,89,fruit
,time,id,location
0,08:30,90,dairy
,time,id,location
0,08:31,81,drinks
,time,id,location
0,08:31,82,drinks
,time,id,location
0,08:31,83,drinks
,time,id,location
0,08:31,84,spices
,time,id,location
0,08:31,87,checkout
,time,id,location
0,08:31,88,fruit
,time,id,location
0,08:31,89,dairy
,time,id,location
0,08:31,90,dairy
,time,id,location
0,08:31,91,dairy
,time,id,location
0,08:32,81,drinks
,time,id,location
0,08:32,82,fruit
,time,id,location
0,08:32,83,fruit
,time,id,location
0,08:32,84,spices
,time,id,location
0,08:32,88,fruit
,time,id,location
0,08:32,89,dairy
,time,id,location
0,08:32,90,dairy
,time,id,location
0,08:32,91,dairy
,time,id,location
0,08:32,92,drinks
,time,id,location
0,08:33,81,drinks
,time,id,location
0,08:33,82,fruit
,time,id,location
0,08:33,83,fruit
,time,id,location
0,08:33,84,drinks
,time,id,location
0,08:33,88,spices
,time,id,location
0,08:33,89,dairy
,time,id,location
0,08:33,90,dairy
,time,id,location
0,08:33,91,dairy
,time,id,location
0,08:33,92,checkout
,time,id,location
0,08:33,93,fruit
,time,id,location
